id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2101,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2102,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2103,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2104,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2105,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2106,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2107,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2108,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2109,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2110,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2111,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2112,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2113,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2114,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2115,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2116,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2117,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2118,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2119,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2120,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2121,1,111,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2122,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2123,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2124,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2125,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2126,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2127,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2128,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2129,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2130,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2131,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2132,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2133,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2134,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2135,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2136,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2137,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2138,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2139,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2140,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
2151,1,111,1000,1,2,20,0,0,0|0|0,0|0,0|0,10|7,0|0,0,0,0,0,0,0
2152,1,111,1000,1,2,21,0,0,0|0|0,0|0,0|0,11|7,0|0,0,0,0,0,0,0
2153,1,111,1000,1,2,22,0,0,0|0|0,0|0,0|0,12|7,0|0,0,0,0,0,0,0
2154,1,111,1000,1,2,23,0,0,0|0|0,0|0,0|0,13|7,0|0,0,0,0,0,0,0
2155,1,111,1000,1,2,24,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2156,1,111,1000,1,2,24,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2157,1,111,350,1,2,20,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
2161,1,112,1000,1,3,25,0,0,0|0|0,0|0,0|0,18|10,0|0,0,0,0,0,0,0
2162,1,112,1000,1,3,26,0,0,0|0|0,0|0,0|0,19|10,0|0,0,0,0,0,0,0
2163,1,112,1000,1,3,27,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
2164,1,112,1000,1,3,28,0,0,0|0|0,0|0,0|0,21|10,0|0,0,0,0,0,0,0
2165,1,112,1000,1,3,29,0,0,0|0|0,0|0,0|0,22|10,0|0,0,0,0,0,0,0
2166,1,112,1000,1,3,29,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
2171,1,113,1000,1,1,22,0,0,0|0|0,0|0,0|0,23|40,0|0,0,0,0,0,0,0
2172,1,113,1000,1,1,23,0,0,0|0|0,0|0,0|0,24|5,0|0,0,0,0,0,0,0
2173,1,113,1000,1,1,24,0,0,0|0|0,0|0,0|0,26|20,0|0,0,0,0,0,0,0
2174,1,113,1000,1,1,25,0,0,0|0|0,0|0,0|0,27|10,0|0,0,0,0,0,0,0
2175,1,113,1000,1,1,26,0,0,0|0|0,0|0,0|0,28|10,0|0,0,0,0,0,0,0
2181,1,111,1000,10,1,30,0,0,0|0|0,0|0,0|0,14|7,18|5,0,0,0,0,0,0
3001,1,111,850,10,1,30,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3002,1,111,950,10,1,31,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3003,1,111,1000,10,2,32,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3004,1,111,1100,10,1,33,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3005,1,111,1100,10,1,34,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3006,1,111,1250,10,2,35,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3007,1,111,1350,10,3,36,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3008,1,111,1400,10,10,37,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3009,1,111,1550,10,5,38,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3010,1,111,1550,10,7,39,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3011,1,111,1700,10,5,40,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3012,1,111,1850,0,0,41,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3013,1,111,30000,1,2,42,0,0,0|0|0,31|70,0|0,21|15,22|10,0,0,0,0,0,0
3014,1,111,2050,0,0,43,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3015,1,111,2100,0,0,44,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3016,1,111,2250,0,0,45,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3017,1,111,2400,0,0,46,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3018,1,111,2450,0,0,47,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3019,1,111,2600,0,0,48,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3020,1,111,2650,0,0,49,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3021,1,111,2850,0,0,50,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3022,1,111,3050,0,0,51,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3023,1,111,3100,0,0,52,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3024,1,111,3300,0,0,53,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3025,1,111,3350,0,0,54,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3026,1,111,3550,0,0,55,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3027,1,111,3750,0,0,56,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3028,1,111,3800,0,0,57,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3029,1,111,4000,0,0,58,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3030,1,111,4100,0,0,59,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3031,1,112,1000,10,2,30,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3032,1,112,1100,10,2,31,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3033,1,112,1150,10,2,32,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3034,1,112,1250,10,2,33,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3035,1,112,1300,10,2,34,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3036,1,112,1300,10,2,35,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3037,1,112,1550,0,0,36,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3038,1,112,1600,10,3,37,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3039,1,112,1700,0,0,38,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3040,1,112,1750,0,0,39,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3041,1,112,1900,0,0,40,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3042,1,112,2050,0,0,41,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3043,1,112,2100,0,0,42,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3044,1,112,2250,0,0,43,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3045,1,112,2300,0,0,44,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3046,1,112,2450,0,0,45,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3047,1,112,2650,0,0,46,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3048,1,112,2700,0,0,47,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3049,1,112,2850,0,0,48,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3050,1,112,2900,0,0,49,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3051,1,112,3100,0,0,50,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3052,1,112,3300,0,0,51,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3053,1,112,3350,0,0,52,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3054,1,112,3550,0,0,53,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3055,1,112,3600,0,0,54,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3056,1,112,3800,0,0,55,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3057,1,112,4000,0,0,56,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3058,1,112,4100,0,0,57,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3059,1,112,4300,0,0,58,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3060,1,112,4400,0,0,59,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3061,1,113,700,0,0,30,0,0,0|0|0,0|0,0|0,14|5,0|0,0,0,0,0,0,0
3062,1,113,800,10,1,31,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3063,1,113,800,0,0,32,0,0,0|0|0,0|0,0|0,14|6,0|0,0,0,0,0,0,0
3064,1,113,950,10,1,33,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3065,1,113,950,0,0,34,0,0,0|0|0,0|0,0|0,14|7,0|0,0,0,0,0,0,0
3066,1,113,1050,0,0,35,0,0,0|0|0,0|0,0|0,14|8,0|0,0,0,0,0,0,0
3067,1,113,1200,0,0,36,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3068,1,113,1200,0,0,37,0,0,0|0|0,0|0,0|0,14|9,0|0,0,0,0,0,0,0
3069,1,113,1350,0,0,38,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3070,1,113,1350,0,0,39,0,0,0|0|0,0|0,0|0,14|10,0|0,0,0,0,0,0,0
3071,1,113,1500,0,0,40,0,0,0|0|0,0|0,0|0,14|11,0|0,0,0,0,0,0,0
3072,1,113,1650,0,0,41,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3073,1,113,1700,10,1,42,0,0,0|0|0,0|0,0|0,14|12,0|0,0,0,0,0,0,0
3074,1,113,1800,0,0,43,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3075,1,113,1850,0,0,44,0,0,0|0|0,0|0,0|0,14|13,0|0,0,0,0,0,0,0
3076,1,113,2000,0,0,45,0,0,0|0|0,0|0,0|0,14|14,0|0,0,0,0,0,0,0
3077,1,113,2150,0,0,46,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3078,1,113,2200,0,0,47,0,0,0|0|0,0|0,0|0,14|15,0|0,0,0,0,0,0,0
3079,1,113,2400,0,0,48,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3080,1,113,2450,0,0,49,0,0,0|0|0,0|0,0|0,14|16,0|0,0,0,0,0,0,0
3081,1,113,2600,0,0,50,0,0,0|0|0,0|0,0|0,14|17,0|0,0,0,0,0,0,0
3082,1,113,2800,0,0,51,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3083,1,113,2850,0,0,52,0,0,0|0|0,0|0,0|0,14|18,0|0,0,0,0,0,0,0
3084,1,113,3000,0,0,53,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3085,1,113,3050,0,0,54,0,0,0|0|0,0|0,0|0,14|19,0|0,0,0,0,0,0,0
3086,1,113,3250,0,0,55,0,0,0|0|0,0|0,0|0,14|20,0|0,0,0,0,0,0,0
3087,1,113,3450,0,0,56,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3088,1,113,3500,0,0,57,0,0,0|0|0,0|0,0|0,14|21,0|0,0,0,0,0,0,0
3089,1,113,3750,0,0,58,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3090,1,113,3800,0,0,59,0,0,0|0|0,0|0,0|0,14|22,0|0,0,0,0,0,0,0
3091,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3092,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3093,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3094,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3095,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3096,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3097,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3098,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3099,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3100,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3101,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3102,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3103,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3104,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3105,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3106,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3107,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3108,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3109,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3110,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3111,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3112,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3113,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3114,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3115,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3116,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3117,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3118,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3119,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3120,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3121,1,111,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3122,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3123,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3124,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3125,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3126,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3127,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3128,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3129,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3130,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3131,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3132,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3133,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3134,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3135,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3136,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3137,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3138,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3139,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3140,1,113,350,0,0,30,0,0,0|0|0,0|0,0|0,0|0,0|0,0,0,0,0,0,0
3151,1,111,1000,1,2,20,0,0,0|0|0,0|0,0|0,10|7,0|0,0,0,0,0,0,0
3152,1,111,1000,1,2,21,0,0,0|0|0,0|0,0|0,11|7,0|0,0,0,0,0,0,0
3153,1,111,1000,1,2,22,0,0,0|0|0,0|0,0|0,12|7,0|0,0,0,0,0,0,0
3154,1,111,1000,1,2,23,0,0,0|0|0,0|0,0|0,13|7,0|0,0,0,0,0,0,0
3155,1,111,1000,1,2,24,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3156,1,111,350,1,2,24,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3157,1,111,350,1,2,20,0,0,0|0|0,0|0,0|0,15|7,0|0,0,0,0,0,0,0
3161,1,112,1000,1,3,25,0,0,0|0|0,0|0,0|0,18|10,0|0,0,0,0,0,0,0
3162,1,112,1000,1,3,26,0,0,0|0|0,0|0,0|0,19|10,0|0,0,0,0,0,0,0
3163,1,112,1000,1,3,27,0,0,0|0|0,0|0,0|0,20|10,0|0,0,0,0,0,0,0
3164,1,112,1000,1,3,28,0,0,0|0|0,0|0,0|0,21|10,0|0,0,0,0,0,0,0
3165,1,112,1000,1,3,29,0,0,0|0|0,0|0,0|0,22|10,0|0,0,0,0,0,0,0
3171,1,113,1000,1,1,22,0,0,0|0|0,0|0,0|0,23|40,0|0,0,0,0,0,0,0
3172,1,113,1000,1,1,23,0,0,0|0|0,0|0,0|0,24|5,0|0,0,0,0,0,0,0
3173,1,113,1000,1,1,24,0,0,0|0|0,0|0,0|0,26|20,0|0,0,0,0,0,0,0
3174,1,113,1000,1,1,25,0,0,0|0|0,0|0,0|0,27|10,0|0,0,0,0,0,0,0
3175,1,113,1000,1,1,26,0,0,0|0|0,0|0,0|0,28|10,0|0,0,0,0,0,0,0
3181,1,111,1000,10,1,30,0,0,0|0|0,0|0,0|0,14|7,18|5,0,0,0,0,0,0
1,2,123,0,0,3,14,0,0,0|0|0,0|0,0|0,0|0,0|0,12,2,0,0,0,1
2,2,123,650,0,3,14,0,0,0|0|0,0|0,0|0,0|0,0|0,12,2,2,0,0,1
3,2,123,650,0,3,15,0,0,0|0|0,31|4,0|0,0|0,0|0,13,2,2,0,0,1
4,2,123,850,0,3,16,0,0,0|0|0,31|5,0|0,20|1,0|0,14,2,4,0,0,1
5,2,123,900,0,3,16,0,0,0|0|0,31|7,0|0,20|1,0|0,15,2,4,0,0,1
6,2,123,1000,0,3,17,0,0,0|0|0,31|10,0|0,20|2,0|0,15,3,2,0,0,1
7,2,123,1300,0,3,19,1,150,0|0|0,31|15,0|0,20|3,0|0,18,3,2,0,0,1
8,2,123,1700,0,3,21,1,151,0|0|0,31|20,0|0,20|4,0|0,19,4,1,0,0,1
9,2,123,2000,0,3,23,2,152,0|0|0,31|25,0|0,20|5,0|0,22,4,1,0,0,2
10,2,123,2400,0,3,24,2,153,0|0|0,31|30,0|0,20|6,0|0,24,5,2,0,0,2
11,2,123,6200,0,3,26,2,154,0|0|0,31|35,0|0,20|7,0|0,26,5,2,0,0,2
12,2,123,7950,0,3,28,3,155,0|0|0,31|40,0|0,20|8,0|0,29,6,2,0,0,2
13,2,123,9550,0,3,29,3,156,0|0|0,31|45,0|0,20|9,0|0,31,7,2,0,0,3
14,2,123,14100,0,3,33,0,0,0|0|0,31|55,0|0,20|11,0|0,37,8,2,0,0,3
15,2,123,19050,0,3,35,0,0,0|0|0,31|63,0|0,20|13,0|0,41,9,2,0,0,3
16,2,123,26350,0,3,39,4,157,0|0|0,31|75,0|0,20|15,0|0,49,11,2,0,0,4
17,2,123,33600,0,3,41,0,0,0|0|0,31|83,0|0,20|17,0|0,54,12,2,0,0,4
31,2,121,1100,0,10,13,0,0,41|0|0,31|10,0|0,0|0,0|0,19,2,2,0,0,1
32,2,121,2400,0,10,18,1,106,41|0|0,31|30,0|0,0|0,0|0,28,4,2,0,0,2
33,2,121,5400,0,10,24,2,107,41|0|0,31|50,0|0,0|0,0|0,39,6,2,0,0,3
34,2,121,11150,0,10,29,3,108,41|0|0,31|70,0|0,0|0,0|0,52,8,2,0,0,4
35,2,121,19600,0,10,34,4,109,41|0|0,31|88,0|0,0|0,0|0,67,11,2,0,0,5
36,2,121,29250,0,10,38,5,110,41|0|0,31|100,0|0,0|0,0|0,83,14,4,0,0,6
37,2,121,44500,0,10,42,6,111,41|0|0,31|100,0|0,0|0,0|0,87,15,2,0,0,6
38,2,121,68310,0,10,51,0,0,0|0|0,31|100,0|0,0|0,0|0,102,18,4,0,0,6
39,2,121,90045,0,10,56,0,0,0|0|0,31|100,0|0,0|0,0|0,122,21,0,0,0,6
40,2,121,138000,0,10,55,0,0,0|0|0,31|168,0|0,0|0,0|0,144,26,0,0,0,6
41,2,121,194650,0,10,60,0,0,0|0|0,31|184,0|0,0|0,0|0,83,14,0,0,0,6
42,2,121,70850,0,10,45,1,112,51|0|0,31|140,0|0,0|0,0|0,122,21,4,0,0,6
43,2,121,138000,0,10,55,0,0,51|0|0,31|160,0|0,0|0,0|0,140,22,4,0,0,7
61,2,122,950,0,2,18,0,0,42|0|0,31|10,0|0,0|0,0|0,15,4,2,0,0,1
62,2,122,2950,0,2,24,1,128,42|0|0,31|30,0|0,28|1,0|0,22,7,2,0,0,2
63,2,122,6500,0,2,30,2,129,42|0|0,31|50,0|0,28|2,0|0,31,10,2,0,0,3
64,2,122,12250,0,2,36,3,130,42|0|0,31|70,0|0,28|2,0|0,41,14,2,0,0,4
65,2,122,21200,0,2,41,4,131,42|0|0,31|88,0|0,28|3,0|0,53,18,2,0,0,5
66,2,122,32150,0,2,46,5,132,42|0|0,31|100,0|0,28|3,0|0,67,22,2,0,0,6
67,2,122,49500,0,2,51,6,133,42|0|0,31|100,0|0,28|4,0|0,70,22,2,0,0,6
68,2,122,67770,0,2,60,0,0,0|0|0,31|100,0|0,28|5,0|0,81,27,4,0,0,6
69,2,122,92070,0,2,66,0,0,0|0|0,31|100,0|0,28|5,0|0,98,33,4,0,0,6
70,2,122,140800,0,2,65,0,0,0|0|0,31|168,0|0,28|5,0|0,115,39,0,0,0,6
71,2,122,196500,0,2,70,0,0,0|0|0,31|184,0|0,28|6,0|0,135,45,0,0,0,6
72,2,122,72600,0,2,53,1,134,52|0|0,31|140,0|0,28|4,0|0,98,33,4,0,0,6
73,2,122,140000,0,2,65,0,0,52|0|0,31|160,0|0,28|5,0|0,113,37,4,0,0,7
