id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1369,0,450,700,350,209,0,90,177,506,203,417,295,135,110,70,1430,336,0,60,0,0,0,0,2400,11,0
1370,0,300,650,150,0,0,83,27,379,189,252,177,124,100,63,68,327,0,60,0,0,0,0,220,1,0
1371,0,290,700,180,0,0,84,27,384,191,256,180,126,100,63,68,332,0,60,0,0,0,0,230,2,0
1372,0,320,700,200,1116,0,87,29,440,197,214,150,130,95,372,70,346,0,60,0,0,0,0,250,4,0
1373,0,250,700,320,407,0,91,76,503,205,422,299,137,105,63,514,350,0,60,0,0,0,0,250,10,0
1374,0,150,700,220,0,0,88,29,445,199,216,153,132,107,372,67,351,0,60,0,0,0,0,250,4,0
1375,0,280,700,235,135,0,89,36,445,201,329,232,134,100,373,92,358,0,60,0,0,0,0,250,8,0
1376,0,300,700,235,135,0,90,36,451,203,334,236,135,105,373,93,364,0,60,0,0,0,0,250,8,0
1377,0,250,700,250,39,0,92,46,486,207,371,263,138,110,64,127,377,0,60,0,0,0,0,250,9,0
1378,0,350,700,350,40,0,98,198,556,219,462,329,148,110,65,1450,382,0,60,0,0,0,0,250,11,0
1379,0,200,550,150,0,0,85,28,389,193,260,183,127,100,62,66,337,0,60,0,0,0,0,190,1,0
1380,0,200,600,150,0,0,86,28,394,195,263,185,129,100,62,68,343,0,60,0,0,0,0,190,1,0
1381,0,250,700,170,0,0,88,29,367,199,298,210,132,95,62,71,352,0,60,0,0,0,0,190,2,0
1382,0,300,650,200,1064,0,90,30,456,203,222,157,135,107,375,69,365,0,60,0,0,0,0,250,4,0
1383,0,350,700,200,1064,0,91,30,462,205,225,159,137,107,375,72,372,0,60,0,0,0,0,250,4,0
1384,0,280,650,220,1128,0,92,46,486,207,371,263,138,110,376,126,378,0,60,0,0,0,0,250,9,0
1385,0,350,700,280,1064,0,99,201,562,221,468,333,150,110,66,1464,386,0,60,0,0,0,0,250,11,0
1386,0,230,400,180,1084,0,91,30,381,205,310,219,137,95,52,66,373,0,60,0,0,0,0,1200,2,0
1387,0,300,500,250,1084,0,95,32,484,213,237,168,143,107,51,70,391,0,60,0,0,0,0,900,4,0
1388,0,300,500,350,1084,0,100,204,568,223,474,338,151,110,79,1298,404,0,60,0,0,0,0,900,11,0
1389,0,150,350,90,0,0,60,17,269,146,174,119,90,100,3,48,254,0,60,0,0,0,0,800,1,0
1390,0,250,400,100,0,0,65,20,266,155,210,144,97,95,2,53,264,0,60,0,0,0,0,800,2,0
1391,0,300,600,110,0,0,70,22,331,165,186,129,105,105,1,58,273,0,60,0,0,0,0,800,3,0
1392,0,450,750,90,1076,0,63,19,313,152,147,101,94,107,326,60,260,0,60,0,0,0,0,180,4,360
1393,0,210,850,80,1013,0,63,19,283,152,184,126,94,100,327,60,261,0,60,0,0,0,0,250,1,0
1394,0,210,850,80,1015,0,65,20,293,155,191,131,97,100,327,61,265,0,60,0,0,0,0,250,1,0
1395,0,230,850,80,35,2,67,20,316,159,177,122,100,105,1,58,268,0,60,0,0,0,0,250,3,0
1396,0,300,850,80,1014,2,69,21,326,163,183,127,103,105,1,62,271,0,60,0,0,0,0,250,3,0
1397,0,225,850,80,169,0,71,22,354,166,168,117,106,107,109,62,276,0,60,0,0,0,0,350,4,0
1398,0,200,750,90,1080,0,73,23,308,170,217,151,109,90,11,57,284,0,60,0,0,0,0,800,5,0
1399,0,300,850,90,38,2,75,23,310,174,247,172,112,95,327,68,295,0,60,0,0,0,0,250,2,0
1400,0,220,750,90,308,0,77,25,318,178,185,193,115,90,118,57,305,0,60,0,0,0,0,350,7,0
1401,0,300,850,90,435,0,79,25,397,181,191,133,118,107,109,68,312,0,60,0,0,0,0,250,4,0
1402,0,300,850,100,434,0,85,69,468,193,389,274,127,110,48,535,322,0,60,0,0,0,0,250,10,0
1403,0,350,850,130,103,2,92,30,443,207,257,182,138,105,105,74,379,0,60,0,0,0,0,250,3,0
1404,0,350,850,130,40,2,93,32,473,209,231,164,140,107,109,77,383,0,60,0,0,0,0,250,4,0
1405,0,400,850,140,169,0,95,39,478,213,356,253,143,110,117,105,392,0,60,0,0,0,0,350,8,0
1406,0,500,850,140,404,0,98,33,501,219,246,175,148,107,109,82,401,0,60,0,0,0,0,250,4,0
1407,0,220,750,150,305,0,102,35,432,227,259,277,155,90,119,70,410,0,60,0,0,0,0,350,7,0
1408,0,300,750,160,306,61,103,52,550,229,426,304,156,110,119,143,411,0,60,0,0,0,0,350,9,0
1409,0,400,750,230,308,63,109,210,624,241,527,378,166,110,49,1638,413,0,60,0,0,0,0,350,11,0
1421,0,220,506,85,0,0,73,23,331,170,217,151,109,100,139,59,285,0,60,0,0,0,0,300,1,270
1422,0,220,600,185,0,0,75,23,310,174,247,172,112,95,190,61,296,0,60,0,0,0,0,300,2,450
1423,0,215,650,100,0,0,76,24,345,176,228,159,114,100,121,63,300,0,60,0,0,0,0,200,1,0
1424,0,240,750,180,0,0,78,25,371,180,211,147,117,105,123,64,308,0,60,0,0,0,0,200,3,0
1425,0,250,1050,200,0,0,81,26,407,185,196,137,121,107,333,71,318,0,60,0,0,0,0,200,4,0
1426,0,260,850,165,0,0,82,26,374,187,249,174,123,100,139,71,323,0,60,0,0,0,0,230,1,400
1427,0,310,1050,165,0,0,83,27,379,189,252,177,124,100,136,76,328,0,60,0,0,0,0,230,1,0
1428,0,250,1050,400,0,0,88,72,485,199,406,286,132,110,332,585,338,0,60,0,0,0,0,300,10,400
1429,0,310,1050,300,0,0,91,76,503,205,422,299,137,107,136,616,353,0,60,0,0,0,0,230,10,550
1430,0,280,850,240,0,0,87,29,417,197,240,169,130,105,144,71,347,0,60,0,0,0,0,250,3,0
1431,0,280,850,300,759,0,88,29,445,199,216,153,132,107,144,72,354,0,60,0,0,0,0,250,4,0
1432,0,280,900,300,0,0,90,30,377,203,306,216,135,100,144,77,366,0,60,0,0,0,0,200,2,0
1433,0,280,900,110,0,0,90,30,456,203,222,157,135,105,143,74,367,0,60,0,0,0,0,200,4,0
1434,0,280,900,400,40,0,94,78,521,211,439,312,142,107,147,580,374,0,60,0,0,0,0,300,10,0
1435,0,260,700,85,0,0,89,29,427,201,247,174,134,105,122,69,359,0,60,0,0,0,0,200,3,0
1436,0,220,650,100,1008,0,91,30,419,205,282,199,137,100,124,71,375,0,60,0,0,0,0,250,1,0
1437,0,200,700,100,1064,0,95,32,439,213,297,211,143,100,128,75,393,0,60,0,0,0,0,1200,1,0
1438,0,235,750,150,1009,0,96,33,490,215,240,171,145,107,127,74,395,0,60,0,0,0,0,250,4,0
1439,0,210,700,150,1064,0,100,34,422,223,253,270,151,90,138,67,405,0,60,0,0,0,0,1500,7,0
1440,0,275,640,240,1104,0,103,35,529,229,262,187,156,107,130,76,412,0,60,0,0,0,0,400,4,400
1441,0,275,640,245,1105,0,104,35,534,231,265,189,158,107,130,77,414,0,60,0,0,0,0,400,4,400
1442,0,235,750,280,1009,0,106,42,539,235,407,291,161,110,127,104,417,0,60,0,0,0,0,400,8,0
1443,0,275,800,190,1092,0,108,35,460,239,278,299,165,90,130,74,420,0,60,0,0,0,0,1500,7,350
1444,0,280,640,270,1104,0,105,35,540,233,268,192,160,107,130,77,416,0,60,0,0,0,0,400,4,400
1445,0,285,700,270,1105,0,106,52,568,235,441,316,161,110,130,142,418,0,60,0,0,0,0,400,9,400
1450,0,200,850,110,1128,0,111,36,521,246,359,258,170,100,406,88,424,0,60,0,0,0,0,250,1,0
1451,0,230,900,110,882,0,112,36,526,248,363,261,171,100,402,90,425,0,60,0,0,0,0,250,1,0
1452,0,250,850,130,1125,0,113,36,555,250,330,238,173,105,402,85,428,0,60,0,0,0,0,250,3,0
1453,0,230,900,130,0,0,114,36,560,252,334,240,175,105,24,86,430,0,60,0,0,0,0,250,3,0
1454,0,300,850,135,1127,0,115,36,597,254,300,216,176,107,402,88,431,0,60,0,0,0,0,250,4,0
1455,0,300,900,155,412,0,116,36,603,256,304,219,178,107,402,89,433,0,60,0,0,0,0,250,4,0
1456,0,250,750,120,1126,1080,117,44,601,258,460,332,180,105,400,114,434,0,60,0,0,0,0,750,8,0
1457,0,230,900,150,1126,1080,119,54,646,263,509,368,183,110,400,163,436,0,60,0,0,0,0,1200,9,0
1458,0,200,800,110,1134,0,118,36,570,261,368,266,181,97,401,86,435,0,60,0,0,0,0,1500,6,0
1459,0,400,850,75,1127,302,120,37,593,265,356,257,185,105,403,93,438,0,60,0,0,0,0,250,3,0
1460,0,230,800,120,1127,304,121,37,632,267,320,231,187,105,403,89,440,0,60,0,0,0,0,250,4,0
1461,0,300,900,165,781,0,122,44,630,269,485,351,188,107,403,123,442,0,60,0,0,0,0,250,8,0
1462,0,200,950,110,781,0,123,55,670,271,531,384,190,110,24,169,443,0,60,0,0,0,0,250,9,0
1463,0,220,700,90,0,0,121,37,599,267,360,260,187,105,404,86,441,0,60,0,0,0,0,250,3,0
1464,0,230,850,160,0,0,124,37,650,273,330,239,192,107,404,91,444,0,60,0,0,0,0,280,4,0
1465,0,230,850,120,1129,0,128,90,733,282,644,467,199,110,405,677,447,0,60,0,0,0,0,400,10,500
1466,0,300,1050,140,1094,0,124,37,602,273,392,284,192,97,135,98,445,0,60,0,0,0,0,1500,6,830
1467,0,250,1050,300,1094,0,127,37,551,280,340,370,197,90,135,88,449,0,60,0,0,0,0,1500,7,830
1468,0,200,1000,400,1094,0,133,225,780,293,677,492,208,110,135,1954,450,0,60,0,0,0,0,1500,11,100
1471,0,600,600,30,0,0,1,1,1,1,1,1,1,1,482,0,0,0,0,0,0,0,0,1000,1,0
1472,0,100,250,30,0,0,30,1000,10,10,1000,1000,1000,100,483,0,0,0,0,0,0,0,0,1000,1,0
1473,0,0,0,100,1130,0,10,100,100,100,100,100,100,100,249,0,70,0,0,0,0,0,0,200,999,0
1474,0,0,0,170,1073,0,1,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1475,0,0,0,170,1073,0,2,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1476,0,0,0,170,1073,0,3,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1477,0,0,0,250,1073,0,4,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1478,0,0,0,250,1073,0,5,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1479,0,0,0,250,1073,0,6,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1480,0,0,0,250,1073,0,7,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1481,0,0,0,120,1073,0,8,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1482,0,0,0,120,1073,0,9,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1483,0,0,0,120,1073,0,10,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1484,0,0,0,120,1073,0,11,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1485,0,0,0,250,1073,0,12,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1486,0,0,0,250,1073,0,13,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1487,0,0,0,450,1073,0,14,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1488,0,0,0,450,1073,0,15,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1489,0,0,0,450,1073,0,16,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1501,0,0,0,405,0,0,60,3250,20,20,500,500,300,100,114,0,0,0,0,0,0,0,0,200,999,0
1502,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1511,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1512,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1513,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1521,0,200,450,100,0,0,50,14,223,129,143,96,76,100,3,46,586,0,60,0,0,0,0,140,1,0
1522,0,210,470,110,0,0,51,14,228,131,146,98,78,100,3,47,587,0,60,0,0,0,0,150,1,0
1523,0,250,550,120,0,0,52,15,243,132,135,90,79,105,384,47,588,0,60,0,0,0,0,180,3,0
1524,0,300,650,140,0,0,53,15,262,134,122,82,80,107,385,50,589,0,60,0,0,0,0,190,4,0
1525,0,350,750,200,0,0,54,16,220,136,171,115,82,95,386,56,590,0,60,0,0,0,0,200,2,0
1526,0,350,750,210,0,0,55,16,224,138,175,118,83,95,386,56,591,0,60,0,0,0,0,210,2,0
1527,0,350,750,250,0,0,56,16,277,139,129,87,84,107,387,54,592,0,60,0,0,0,0,260,4,0
1528,0,350,750,260,0,0,57,17,282,141,132,89,86,107,387,55,593,0,60,0,0,0,0,280,4,0
1529,0,300,650,100,0,0,58,17,287,143,134,91,87,107,396,53,594,0,60,0,0,0,0,200,4,0
1530,0,300,650,110,0,0,59,17,292,145,137,93,89,107,396,53,595,0,60,0,0,0,0,210,4,0
1531,0,350,750,150,0,0,60,22,294,146,209,142,90,110,388,75,596,0,60,0,0,0,0,350,8,0
1532,0,350,750,100,0,0,61,28,315,148,231,157,92,110,389,106,597,0,60,0,0,0,0,220,9,0
1533,0,350,750,110,0,0,62,29,320,150,235,160,93,110,389,106,598,0,60,0,0,0,0,230,9,0
1534,0,200,450,100,0,0,63,19,283,152,184,126,94,100,3,52,599,0,60,0,0,0,0,110,1,0
1535,0,220,490,130,0,0,64,19,262,154,206,141,96,95,390,54,600,0,60,0,0,0,0,180,2,0
1536,0,220,490,150,0,0,65,20,266,155,210,144,97,95,390,54,601,0,60,0,0,0,0,190,2,0
1537,0,230,510,200,0,0,66,20,311,157,174,120,99,105,391,53,602,0,60,0,0,0,0,220,3,0
1538,0,230,510,220,0,0,67,20,333,159,158,109,100,107,392,54,603,0,60,0,0,0,0,250,4,0
1539,0,200,450,150,0,0,68,20,321,161,180,124,102,105,391,52,604,0,60,0,0,0,0,110,3,0
1540,0,220,490,150,0,0,69,21,344,163,163,113,103,107,392,55,605,0,60,0,0,0,0,190,4,0
1541,0,250,550,200,0,0,70,27,345,165,249,172,105,110,393,75,606,0,60,0,0,0,0,210,8,0
1542,0,400,850,200,0,0,75,59,409,174,336,234,112,110,394,521,607,0,60,0,0,0,0,450,10,0
1543,0,500,1050,300,0,0,80,151,446,183,363,254,120,110,395,1558,608,0,60,0,0,0,0,400,11,0
1550,0,200,450,150,1111,0,170,42,788,379,621,458,277,90,379,101,609,0,60,0,0,0,0,1500,5,0
1551,0,220,490,150,1111,0,171,42,870,382,594,438,279,97,380,108,610,0,60,0,0,0,0,1600,6,0
1552,0,240,530,150,1111,0,172,61,983,384,819,605,281,110,381,190,611,0,60,0,0,0,0,1700,9,0
1553,0,200,450,120,1111,0,173,42,881,387,603,445,283,97,410,107,612,0,60,0,0,0,0,1500,6,0
1554,0,200,450,130,1111,0,174,42,887,389,608,449,285,97,410,107,613,0,60,0,0,0,0,1500,6,0
1555,0,220,490,140,1111,0,175,50,952,392,774,571,287,110,411,141,614,0,60,0,0,0,0,1600,8,0
1556,0,220,490,150,1111,0,176,50,958,394,780,576,289,110,411,142,615,0,60,0,0,0,0,1600,8,0
1557,0,240,530,160,1111,0,177,62,1016,397,851,629,291,110,412,196,616,0,60,0,0,0,0,1700,9,0
1558,0,240,530,170,1111,0,178,62,1023,399,857,634,293,110,412,196,617,0,60,0,0,0,0,1700,9,0
1559,0,300,650,100,0,0,179,43,937,401,598,442,295,105,413,119,618,0,60,0,0,0,0,200,3,460
1560,0,300,650,110,0,0,180,43,943,404,602,446,297,105,413,119,619,0,60,0,0,0,0,200,3,460
1561,0,320,690,120,1140,0,181,43,929,406,641,474,299,97,414,123,620,0,60,0,0,0,0,200,6,420
1562,0,320,690,130,1140,0,182,43,935,409,645,478,301,97,414,123,621,0,60,0,0,0,0,200,6,420
1563,0,310,670,140,1142,0,183,43,1015,411,547,405,303,107,415,122,622,0,60,0,0,0,0,200,4,450
1564,0,310,670,150,1142,0,184,43,1022,414,551,408,305,107,415,123,623,0,60,0,0,0,0,200,4,450
1565,0,300,650,100,1141,0,185,43,849,416,555,617,307,90,416,111,624,0,60,0,0,0,0,1800,7,560
1566,0,300,650,110,1141,0,186,44,855,419,559,622,309,90,416,113,625,0,60,0,0,0,0,1800,7,560
1567,0,200,450,120,1110,0,187,44,1041,421,563,417,311,107,417,115,626,0,60,0,0,0,0,200,4,0
1568,0,200,450,130,1110,0,188,44,1048,424,567,421,313,107,417,116,627,0,60,0,0,0,0,200,4,0
1569,0,220,490,120,1108,0,189,52,1042,426,857,635,315,110,418,151,628,0,60,0,0,0,0,200,8,0
1570,0,220,490,130,1108,0,190,52,1048,429,863,640,317,110,418,152,629,0,60,0,0,0,0,200,8,0
1571,0,400,850,250,1112,0,195,104,1191,442,1117,829,327,110,419,1016,630,0,60,0,0,0,0,200,10,0
1572,0,400,850,400,1121,0,200,105,1228,454,1156,859,337,110,420,1037,631,0,60,0,0,0,0,280,10,0
1576,0,200,500,120,1122,0,190,44,876,429,791,587,317,95,424,122,632,0,60,0,0,0,0,150,2,0
1577,0,200,500,150,1122,0,191,44,1011,431,652,484,319,105,425,118,633,0,60,0,0,0,0,150,3,0
1578,0,200,500,120,1123,0,192,44,887,434,584,649,321,90,426,109,634,0,60,0,0,0,0,1800,7,0
1579,0,200,500,150,1123,0,193,44,893,437,588,654,323,90,427,109,635,0,60,0,0,0,0,1800,7,0
1580,0,200,500,180,1124,0,194,44,1087,439,592,439,325,107,428,120,636,0,60,0,0,0,0,200,4,0
1581,0,200,500,180,1120,0,195,44,1014,442,707,525,327,97,429,120,637,0,60,0,0,0,0,1700,6,0
1582,0,300,650,130,0,0,205,106,1264,467,1195,889,348,110,430,817,638,0,60,0,0,0,0,700,10,800
1583,0,200,500,130,1115,0,196,44,909,444,600,668,329,90,431,110,639,0,60,0,0,0,0,1800,7,300
1584,0,200,500,130,1119,0,197,45,937,447,755,561,331,90,432,116,640,0,60,0,0,0,0,1700,5,300
1585,0,200,500,150,1115,0,198,45,920,449,608,678,333,90,433,112,641,0,60,0,0,0,0,1800,7,350
1586,0,200,500,150,1119,0,198,45,1033,449,722,537,333,97,434,123,642,0,60,0,0,0,0,1700,6,350
1587,0,200,500,250,0,0,199,45,926,452,842,626,335,95,435,127,643,0,60,0,0,0,0,200,2,0
1588,0,200,500,200,0,0,200,45,1127,454,616,458,337,107,436,123,644,0,60,0,0,0,0,300,4,0
1589,0,200,500,250,0,0,200,45,1068,454,693,515,337,105,437,122,645,0,60,0,0,0,0,300,3,0
1590,0,200,500,300,0,0,200,65,1173,454,1002,745,337,110,438,211,646,0,60,0,0,0,0,200,9,0
1591,0,200,500,350,0,0,210,270,1325,480,1234,919,358,110,439,2230,647,0,60,0,0,0,0,200,11,750
1600,0,200,450,150,0,0,100,34,464,223,316,225,151,100,474,71,0,0,78,0,0,0,0,220,1,0
1601,0,200,450,150,0,0,101,35,469,225,320,228,153,100,475,73,0,0,78,0,0,0,0,220,1,0
1602,0,200,450,150,0,0,102,35,474,227,323,231,155,100,1,73,210,0,78,0,0,0,0,220,1,0
1603,0,200,450,150,0,0,103,35,479,229,327,234,156,100,1,73,210,0,78,0,0,0,0,220,1,0
1604,0,200,450,150,0,0,104,35,484,231,331,237,158,100,1,74,210,0,78,0,0,0,0,220,1,0
1605,0,200,450,150,0,0,105,35,490,233,335,240,160,100,1,75,210,0,78,0,0,0,0,220,1,0
1606,0,200,450,150,0,0,106,35,495,235,339,243,161,100,1,75,210,0,78,0,0,0,0,220,1,0
1607,0,200,450,150,0,0,107,35,500,237,343,246,163,100,1,75,210,0,78,0,0,0,0,220,1,0
1608,0,200,450,150,0,0,108,35,505,239,347,249,165,100,1,76,210,0,78,0,0,0,0,220,1,0
1609,0,200,450,150,0,0,109,35,510,241,351,252,166,100,1,76,210,0,78,0,0,0,0,220,1,0
1610,0,200,450,150,0,0,110,36,515,244,355,255,168,100,1,78,210,0,78,0,0,0,0,220,1,0
1611,0,200,450,150,0,0,111,36,521,246,359,258,170,100,1,78,210,0,78,0,0,0,0,220,1,0
1612,0,200,450,150,0,0,112,36,526,248,363,261,171,100,1,78,210,0,78,0,0,0,0,220,1,0
1613,0,200,450,150,0,0,113,36,531,250,367,264,173,100,1,79,210,0,78,0,0,0,0,220,1,0
1614,0,200,450,150,0,0,114,36,536,252,371,267,175,100,1,79,210,0,78,0,0,0,0,220,1,0
1615,0,200,450,150,0,0,115,36,541,254,375,270,176,100,1,79,210,0,78,0,0,0,0,220,1,0
1616,0,200,450,150,0,0,116,36,547,256,379,273,178,100,1,80,210,0,78,0,0,0,0,220,1,0
1617,0,200,450,150,0,0,117,36,552,258,383,276,180,100,1,80,210,0,78,0,0,0,0,220,1,0
1618,0,200,450,150,0,0,118,36,557,261,388,280,181,100,1,81,210,0,78,0,0,0,0,220,1,0
1619,0,200,450,150,0,0,119,37,562,263,392,283,183,100,1,82,210,0,78,0,0,0,0,220,1,0
1620,0,200,450,150,0,0,120,37,568,265,396,286,185,100,1,83,210,0,78,0,0,0,0,220,1,0
1621,0,200,450,150,0,0,121,37,573,267,400,289,187,100,1,83,210,0,78,0,0,0,0,220,1,0
1622,0,200,450,150,0,0,122,37,578,269,404,292,188,100,1,83,210,0,78,0,0,0,0,220,1,0
1623,0,200,450,150,0,0,123,37,584,271,408,295,190,100,1,84,210,0,78,0,0,0,0,220,1,0
1624,0,200,450,150,0,0,124,37,589,273,413,299,192,100,1,84,210,0,78,0,0,0,0,220,1,0
1625,0,200,450,150,0,0,125,37,594,276,417,302,194,100,1,85,210,0,78,0,0,0,0,220,1,0
1626,0,200,450,150,0,0,126,37,600,278,421,305,195,100,1,85,210,0,78,0,0,0,0,220,1,0
1627,0,200,450,150,0,0,127,37,605,280,425,308,197,100,1,86,210,0,78,0,0,0,0,220,1,0
1628,0,200,450,150,0,0,128,38,610,282,430,312,199,100,1,87,210,0,78,0,0,0,0,220,1,0
1629,0,200,450,150,0,0,129,38,616,284,434,315,201,100,1,88,210,0,78,0,0,0,0,220,1,0
1630,0,200,450,150,0,0,130,38,621,287,438,318,202,100,1,88,210,0,78,0,0,0,0,220,1,0
1631,0,200,450,150,0,0,131,38,627,289,442,321,204,100,1,88,210,0,78,0,0,0,0,220,1,0
1632,0,200,450,150,0,0,132,38,632,291,447,325,206,100,1,89,210,0,78,0,0,0,0,220,1,0
1633,0,200,450,150,0,0,133,38,637,293,451,328,208,100,1,89,210,0,78,0,0,0,0,220,1,0
1634,0,200,450,150,0,0,134,38,643,296,455,331,210,100,1,90,210,0,78,0,0,0,0,220,1,0
1635,0,200,450,150,0,0,135,38,648,298,460,335,211,100,1,90,210,0,78,0,0,0,0,220,1,0
1636,0,200,450,150,0,0,136,38,654,300,464,338,213,100,1,91,210,0,78,0,0,0,0,220,1,0
1637,0,200,450,150,0,0,137,39,659,302,469,341,215,100,1,92,210,0,78,0,0,0,0,220,1,0
1638,0,200,450,150,0,0,138,39,665,305,473,345,217,100,1,93,210,0,78,0,0,0,0,220,1,0
1639,0,200,450,150,0,0,139,39,670,307,477,348,219,100,1,93,210,0,78,0,0,0,0,220,1,0
1640,0,200,450,150,0,0,140,39,676,309,482,351,220,100,1,93,210,0,78,0,0,0,0,220,1,0
1641,0,200,450,150,0,0,141,39,681,311,486,355,222,100,1,94,210,0,78,0,0,0,0,220,1,0
1642,0,200,450,150,0,0,142,39,687,314,491,358,224,100,1,94,210,0,78,0,0,0,0,220,1,0
1643,0,200,450,150,0,0,143,39,692,316,495,362,226,100,1,95,210,0,78,0,0,0,0,220,1,0
1644,0,200,450,150,0,0,144,39,698,318,500,365,228,100,1,95,210,0,78,0,0,0,0,220,1,0
1645,0,200,450,150,0,0,145,39,703,320,504,368,230,100,1,95,210,0,78,0,0,0,0,220,1,0
1646,0,200,450,150,0,0,146,40,709,323,509,372,231,100,1,97,210,0,78,0,0,0,0,220,1,0
1647,0,200,450,150,0,0,147,40,714,325,513,375,233,100,1,97,210,0,78,0,0,0,0,220,1,0
1648,0,200,450,150,0,0,148,40,720,327,518,379,235,100,1,98,210,0,78,0,0,0,0,220,1,0
1649,0,200,450,150,0,0,149,40,725,330,522,382,237,100,1,98,210,0,78,0,0,0,0,220,1,0
1650,0,200,450,150,0,0,150,40,731,332,527,386,239,100,1,99,210,0,78,0,0,0,0,220,1,0
1651,0,200,450,150,0,0,151,40,737,334,531,389,241,100,1,99,210,0,78,0,0,0,0,220,1,0
1652,0,200,450,150,0,0,152,40,742,337,536,393,243,100,1,100,210,0,78,0,0,0,0,220,1,0
1653,0,200,450,150,0,0,153,40,748,339,540,396,244,100,1,100,210,0,78,0,0,0,0,220,1,0
1654,0,200,450,150,0,0,154,40,753,341,545,400,246,100,1,100,210,0,78,0,0,0,0,220,1,0
1655,0,200,450,150,0,0,155,40,759,344,550,403,248,100,1,101,210,0,78,0,0,0,0,220,1,0
1656,0,200,450,150,0,0,156,41,765,346,554,407,250,100,1,102,210,0,78,0,0,0,0,220,1,0
1657,0,200,450,150,0,0,157,41,770,348,559,410,252,100,1,103,210,0,78,0,0,0,0,220,1,0
1658,0,200,450,150,0,0,158,41,776,351,564,414,254,100,1,103,210,0,78,0,0,0,0,220,1,0
1659,0,200,450,150,0,0,159,41,782,353,568,418,256,100,1,104,210,0,78,0,0,0,0,220,1,0
1660,0,200,450,150,0,0,160,41,787,355,573,421,258,100,1,104,210,0,78,0,0,0,0,220,1,0
1661,0,200,450,150,0,0,161,41,793,358,578,425,260,100,1,105,210,0,78,0,0,0,0,220,1,0
1662,0,200,450,150,0,0,162,41,799,360,582,428,262,100,1,105,210,0,78,0,0,0,0,220,1,0
1663,0,200,450,150,0,0,163,41,805,363,587,432,264,100,1,106,210,0,78,0,0,0,0,220,1,0
1664,0,200,450,150,0,0,164,41,810,365,592,436,265,100,1,106,210,0,78,0,0,0,0,220,1,0
1665,0,200,450,150,0,0,165,41,816,367,597,439,267,100,1,106,210,0,78,0,0,0,0,220,1,0
1666,0,200,450,150,0,0,166,42,822,370,601,443,269,100,1,108,210,0,78,0,0,0,0,220,1,0
1667,0,200,450,150,0,0,167,42,827,372,606,447,271,100,1,108,210,0,78,0,0,0,0,220,1,0
1668,0,200,450,150,0,0,168,42,833,375,611,450,273,100,1,109,210,0,78,0,0,0,0,220,1,0
1669,0,200,450,150,0,0,169,42,839,377,616,454,275,100,1,109,210,0,78,0,0,0,0,220,1,0
1670,0,200,450,150,0,0,170,42,845,379,621,458,277,100,1,110,210,0,78,0,0,0,0,220,1,0
1671,0,200,450,150,0,0,171,42,851,382,625,461,279,100,1,110,210,0,78,0,0,0,0,220,1,0
1672,0,200,450,150,0,0,172,42,856,384,630,465,281,100,1,110,210,0,78,0,0,0,0,220,1,0
1673,0,200,450,150,0,0,173,42,862,387,635,469,283,100,1,111,210,0,78,0,0,0,0,220,1,0
1674,0,200,450,150,0,0,174,42,868,389,640,472,285,100,1,111,210,0,78,0,0,0,0,220,1,0
1675,0,200,450,150,0,0,175,42,874,392,645,476,287,100,1,112,210,0,78,0,0,0,0,220,1,0
1676,0,200,450,150,0,0,176,43,880,394,650,480,289,100,1,114,210,0,78,0,0,0,0,220,1,0
1677,0,200,450,150,0,0,177,43,885,397,655,484,291,100,1,114,210,0,78,0,0,0,0,220,1,0
